facility_id|license|dba_name|facility_type|address|city|state|zip|latitude|longitude|location|has_location
34392|2718650|HYATT HOUSE/HYATT PLACE AND FOOD CT|HOTEL|1835 W HARRISON ST |CHICAGO|IL|60612|41.873988|-87.672997|(41.87398795331432, -87.67299740933659)|t
34393|2718653|HYATT HOUSE/HYATT PLACE AND FOOD CT|Grocery Store|1835 W HARRISON ST |CHICAGO|IL|60612|41.873988|-87.672997|(41.87398795331432, -87.67299740933659)|t
34394|2718669|NAJ CORPORATION|Grocery Store|6100 S DR MARTIN LUTHER KING JR DR |CHICAGO|IL|60637|41.783791|-87.615858|(41.78379147407769, -87.6158576657317)|t
34395|2718674|GEORGIE'S ICE CREAM SHOP|Restaurant|3101 W 26TH ST|CHICAGO|IL|60623|41.844438|-87.702628|"
,  
(41.844437504987866, -87.70262831394477)"|t
34396|2718676|JERK SHOP|Restaurant|5614 W CHICAGO AVE|CHICAGO|IL|60651|41.894953|-87.766063|"
,  
(41.89495335826808, -87.76606262592395)"|t
34397|2718677|CMM FOOD SERVICES|Restaurant|4300 N NARRAGANSETT AVE|CHICAGO|IL|60634|41.958548|-87.786919|"
,  
(41.958548345644644, -87.78691898876937)"|t
34398|2718685|BIG LEAGUE BURGERS|Restaurant|3732-3734 W Irving Park RD |CHICAGO|IL|60618|41.953847|-87.721628|(41.95384696561587, -87.72162849006564)|t
34399|2718691|BRASAS CHICAGO RESTAURANT|Restaurant|5409 W NORTH AVE |CHICAGO|IL|60639|41.909324|-87.760975|(41.909323858178425, -87.76097488832582)|t
34400|2718698|KYOTO BLACK|Restaurant|1445 W DEVON AVE |CHICAGO|IL|60660|41.998008|-87.667207|(41.998007709170274, -87.66720699105288)|t
34401|2718703|EL ALEBRIJE|Restaurant|4114 N KEDZIE AVE|CHICAGO|IL|60618|41.956193|-87.708230|"
,  
(41.956193396983295, -87.70823032541526)"|t
34402|2718705|EL ALEBRIJE|Restaurant|4114 N KEDZIE AVE |CHICAGO|IL|60618|41.956193|-87.708230|(41.956193396983295, -87.70823032541526)|t
34403|2718712|MINNIE FOOD MART|Grocery Store|3902 W ROOSEVELT RD |CHICAGO|IL|60624|41.866314|-87.722876|(41.866313672773465, -87.72287642386448)|t
34404|2718724|HYATT HOUSE/HYATT PLACE AND FOOD CT|Restaurant|1835 W HARRISON ST |CHICAGO|IL|60612|41.873988|-87.672997|(41.87398795331432, -87.67299740933659)|t
34405|2718726|HYATT HOUSE/HYATT PLACE AND FOOD CT|HOTEL|1835 W HARRISON ST|CHICAGO|IL|60612|41.873988|-87.672997|"
,  
(41.87398795331432, -87.67299740933659)"|t
34406|2718728|HYATT HOUSE/HYATT PLACE AND FOOD CT|Grocery Store|1835 W HARRISON ST |CHICAGO|IL|60612|41.873988|-87.672997|(41.87398795331432, -87.67299740933659)|t
34407|2718752|STRAY HEN CAFE OF CHICAGO|Restaurant|2423 N CLARK ST |CHICAGO|IL|60614|41.926266|-87.640738|(41.926266179196006, -87.64073771291409)|t
34408|2718756|BRYN MAWR BREAKFAST CLUB|Restaurant|4455-4459 W BELMONT AVE|CHICAGO|IL|60641|41.938822|-87.739275|"
,  
(41.93882161119088, -87.73927531110718)"|t
34409|2718759|3 KING'S JERK & GOURMET EGG ROLLS LLC|Restaurant|5451 W MADISON ST |CHICAGO|IL|60644|41.880175|-87.761962|(41.8801754595254, -87.76196223963693)|t
34410|2718772|PLATINUM|Restaurant|6251 N MCCORMICK RD|CHICAGO|IL|60659|41.995479|-87.712875|"
,  
(41.99547887896528, -87.71287526525123)"|t
34411|2718773|PLATINUM|Restaurant|6251 N MCCORMICK RD |CHICAGO|IL|60659|41.995479|-87.712875|(41.99547887896528, -87.71287526525123)|t
34412|2718791|CHAVAS RESTAURANT INC.|Restaurant|3418 W MONTROSE AVE |CHICAGO|IL|60618|41.961228|-87.713965|(41.9612279232157, -87.71396543123072)|t
34413|2718825|P & J PANTRY|Restaurant|20 S CLARK ST |CHICAGO|IL|60603|41.881479|-87.631015|(41.88147949439656, -87.63101494982112)|t
34414|2718833|TACO BELL|Restaurant|255 W GARFIELD BLVD|CHICAGO|IL|60621|41.794054|-87.632760|"
,  
(41.7940538545927, -87.63276036126142)"|t
34415|2718838|HI-VIBE|Restaurant|2904 N ASHLAND AVE|CHICAGO|IL|60657|41.934386|-87.668615|"
,  
(41.93438585986303, -87.66861519226335)"|t
34416|2718864|THALIA HALL|Liquor|1807 S ALLPORT ST |CHICAGO|IL|60608|41.857676|-87.657496|(41.85767620809241, -87.65749590342607)|t
34417|2718866|HONEY CAFE CATERING INC|Restaurant|710 W DIVERSEY PKWY|CHICAGO|IL|60614|41.932867|-87.647097|"
,  
(41.93286663636961, -87.64709706630158)"|t
34418|2718868|KFIRE|Restaurant|2528 N MILWAUKEE AVE|CHICAGO|IL|60647|41.927219|-87.704615|"
,  
(41.9272193235806, -87.70461483140791)"|t
34419|2718871|THE WATERFORD CARE CENTER|Long Term Care|7445 N SHERIDAN RD |CHICAGO|IL|60626|42.017571|-87.665385|(42.01757051861477, -87.66538487791532)|t
34420|27191|TEDDY BEAR SERVICES CORP|Children's Services Facility|5160 S PULASKI RD |CHICAGO|IL|60632|41.798750|-87.723466|(41.79875025743268, -87.72346641018879)|t
34421|27192|TEDDY BEAR SERVICES CORP|Children's Services Facility|5160 S PULASKI RD |CHICAGO|IL|60632|41.798750|-87.723466|(41.79875025743268, -87.72346641018879)|t
34422|27196|SANGRIA/RADIOSTAR/HOGS & HONEYS|Restaurant|901 W WEED ST |CHICAGO|IL|60622|41.909703|-87.651179|(41.90970258309405, -87.65117880416885)|t
34423|27207|RAMALLAH AMERICAN CLUB|Restaurant|2700 N CENTRAL AVE |CHICAGO|IL|60639|41.929495|-87.766330|(41.92949530063107, -87.7663302984316)|t
34424|27225|VIRGINIA FRANK CHILD DEVELOP|Daycare (2 - 6 Years)|3033 W TOUHY AVE |CHICAGO|IL|60645|42.011824|-87.705744|(42.011823643457575, -87.70574432654881)|t
34425|2723429|BURGER KING # 1338|Restaurant|11020 S KEDZIE AVE|CHICAGO|IL|60655|41.692733|-87.701014|"
,  
(41.692732531294446, -87.70101405389028)"|t
34426|2723448|JIMMY'S FAMILY FOOD, INC|Grocery Store|102 E 79TH ST |CHICAGO|IL|60619|41.751119|-87.621216|(41.751119359270504, -87.62121638112387)|t
34427|2723468|RUBYS SOULFOOD EXPRESS|Restaurant|11028 S HALSTED ST |CHICAGO|IL|60628|41.693293|-87.642554|(41.6932926013791, -87.64255435412615)|t
34428|2723482|ANGELO'S FAST  FOOD|Restaurant|611 N CICERO AVE |CHICAGO|IL|60644|41.891736|-87.745545|(41.89173613475068, -87.74554516273666)|t
34429|2723488|DH TASTING ROOM|Grocery Store|854 W ARMITAGE AVE |CHICAGO|IL|60614|41.918255|-87.650712|(41.91825548621977, -87.65071241840987)|t
34430|2723501|TAMALES REBE INC|Restaurant|5926 S PULASKI RD|CHICAGO|IL|60629|41.785181|-87.723087|"
,  
(41.78518088919182, -87.72308691684015)"|t
34431|2723527|TARGET STORE T3349|Grocery Store|555 W WEBSTER AVE |CHICAGO|IL|60614|41.921780|-87.643663|(41.921779974420936, -87.64366314188526)|t
34432|2723529|TARGET STORE T3349|Grocery Store|555 W WEBSTER AVE |CHICAGO|IL|60614|41.921780|-87.643663|(41.921779974420936, -87.64366314188526)|t
34433|2723617|7-ELEVEN #36793B|Grocery Store|4150 N BROADWAY |CHICAGO|IL|60613|41.958201|-87.653035|(41.958201226490154, -87.65303477243236)|t
34434|2723620|7-ELEVEN #36793B|Grocery Store|4150 N BROADWAY |CHICAGO|IL|60613|41.958201|-87.653035|(41.958201226490154, -87.65303477243236)|t
34435|2723644|PINI PICO COFFEE CO|Restaurant|1536-1538 N CLARK ST|CHICAGO|IL|60610|41.910478|-87.631795|"
,  
(41.91047839796895, -87.63179518846857)"|t
34436|2723666|CHARLES AUSTIN LIMITED|Grocery Store|1801-1803 S CANAL ST |CHICAGO|IL|60616|41.857570|-87.638785|(41.85757004755513, -87.63878536513943)|t
34437|2723671|Amped Kitchens Chicago|Shared Kitchen|5801 W Dickens AVE|CHICAGO|IL|60639|41.917869|-87.770697|"
,  
(41.91786924215764, -87.77069733431132)"|t
34438|2723678|7-ELEVEN #33809K|Grocery Store|6801 N SHERIDAN RD |CHICAGO|IL|60626|42.005618|-87.660786|(42.00561787658474, -87.66078593720823)|t
34439|2723703|DOMINOS PIZZA|Restaurant|2101 E 71ST ST|CHICAGO|IL|60649|41.765990|-87.573787|"
,  
(41.765990001140594, -87.57378733665412)"|t
34440|2723714|ESPRESSO AND MILK|Restaurant|20 N WACKER DR |CHICAGO|IL|60606|41.882411|-87.637175|(41.88241090648542, -87.63717471046387)|t
34441|2723732|IN & OUT FREEDOM FOODS INC|Grocery Store|5439-5441 S HALSTED ST BLDG|CHICAGO|IL|60609|41.795019|-87.645031|"
,  
(41.79501898529337, -87.64503147305875)"|t
34442|2723736|HOPS & SCOTCH 3|Liquor|1586 N CLYBOURN AVE |CHICAGO|IL|60642|41.910491|-87.649144|(41.91049136010892, -87.64914362210202)|t
34443|2723739|Rollin' n Bowlin' Fresh Foods LLC|Unknown|6511 N SHERIDAN RD|CHICAGO|IL|60626|42.000552|-87.660569|"
,  
(42.00055166015462, -87.66056946651258)"|t
34444|2723746|SABE A ZULIA|Restaurant|5306-5308 W FULLERTON AVE |CHICAGO|IL|60639|41.924181|-87.758908|(41.92418125671169, -87.75890768328937)|t
34445|2723753|SUSHI HOSHI|Restaurant|1406 W GRAND AVE |CHICAGO|IL|60642|41.891134|-87.662591|(41.891134354832175, -87.66259145212551)|t
34446|2723782|FALCON FUEL / SALS PHILLY AND SEAFOOD|Grocery Store|7100-7114 S VINCENNES AVE|CHICAGO|IL|60621|41.765466|-87.628074|"
,  
(41.76546592786093, -87.62807368160028)"|t
34447|2723813|DRINK HAPPY THOUGHTS|Restaurant|942 W MONTROSE AVE |CHICAGO|IL|60613|41.961898|-87.654029|(41.961898275815564, -87.6540286126925)|t
34448|2723825|CENTER FOR DISCOVERY|Long Term Care|7450 N SHERIDAN RD|CHICAGO|IL|60626|42.017688|-87.665722|"
,  
(42.01768833999682, -87.6657221880181)"|t
34449|2723853|HALAL PIZZA & CHICKEN INC|Restaurant|4825 N KEDZIE AVE|CHICAGO|IL|60625|41.969223|-87.708353|"
,  
(41.96922338495372, -87.70835313232597)"|t
34450|2723872|7-ELEVEN #33496H|Grocery Store|535 S STATE ST |CHICAGO|IL|60605|41.875011|-87.627475|(41.87501057316559, -87.627474631035)|t
34451|2723880|RAYMONDS TACOS|Restaurant|283 N PULASKI RD|CHICAGO|IL|60624|41.885370|-87.725656|"
,  
(41.88536969377596, -87.7256562397167)"|t
34452|2723882|SMOKY SOUL BARBECUE CHICAGO|Shared Kitchen User (Long Term)|1744 E 73RD ST |CHICAGO|IL|60649|41.762564|-87.581835|(41.762564338688954, -87.5818348969792)|t
34453|2723883|PEGASUS PROTEIN BAR|Restaurant|1863 N CLYBOURN AVE |CHICAGO|IL|60614|41.914990|-87.654994|(41.91498953039437, -87.65499361162448)|t
34454|2723915|LAMAR FOOD|Grocery Store|3452 W CHICAGO AVE |CHICAGO|IL|60651|41.895596|-87.713540|(41.89559643977156, -87.71353997898876)|t
34455|2723927|DAIRY QUEEN|Restaurant|2200 N LINCOLN AVE|CHICAGO|IL|60614|41.921897|-87.644013|"
,  
(41.921896999082946, -87.64401334594686)"|t
34456|27251|S & L ENTERPRISES L T D|Restaurant|5454 N HARLEM AVE |CHICAGO|IL|60656|41.979836|-87.807127|(41.979836274250594, -87.8071274172471)|t
34457|27265|BLANZ PANTRY|Grocery Store|4632 N KEDZIE AVE |CHICAGO|IL|60625|41.965676|-87.708536|(41.96567624582396, -87.708536119944)|t
34458|27270|NOODLES IN THE POT|Unknown|2453 N HALSTED ST BLDG |CHICAGO|IL|60614|41.926907|-87.648665|(41.92690699536436, -87.64866510422101)|t
34459|2728160|808 FOOD MART INC.|Grocery Store|808 W 87TH ST |CHICAGO|IL|60620|41.736178|-87.644066|(41.73617770759474, -87.64406634865368)|t
34460|2728163|CHICK-FIL-A MICHIGAN AVENUE|Restaurant|500 N MICHIGAN AVE |CHICAGO|IL|60611|41.890971|-87.624277|(41.890971229645146, -87.6242769455621)|t
34461|2728165|SURF'S OLD TOWN|Restaurant|1143 N WELLS ST |CHICAGO|IL|60610|41.903372|-87.634314|(41.903371951075556, -87.6343141547651)|t
34462|2728167|FOSTER SHELL|GAS STATION FOOD STORE|5155 N KIMBALL AVE |CHICAGO|IL|60625|41.975492|-87.713410|(41.97549167738373, -87.71340954570594)|t
34463|2728180|TEJANO'S|Restaurant|941 N DAMEN AVE |CHICAGO|IL|60622|41.898984|-87.676992|(41.89898444436084, -87.67699241226124)|t
34464|2728184|DASHMART / THE CORNER MARKET BY CAVIAR|Grocery Store|4455 N ELSTON AVE |CHICAGO|IL|60630|41.962062|-87.731124|(41.96206173821614, -87.73112429025208)|t
34465|2728217|DOMA|Restaurant|944-946 N ORLEANS ST|CHICAGO|IL|60610|41.900335|-87.637463|"
,  
(41.90033472432364, -87.63746309536123)"|t
34466|2728222|SHEKINAH GLORY, LLC|Restaurant|1206 N CENTRAL AVE|CHICAGO|IL|60651|41.902360|-87.765805|"
,  
(41.90235982307286, -87.76580522194598)"|t
34467|2728224|TROPICAL SMOOTHIE CAFE|Restaurant|4874 N LINCOLN AVE |CHICAGO|IL|60625|41.970550|-87.689937|(41.970550218072056, -87.68993650758067)|t
34468|2728231|KING OF FLAVORS|Grocery Store|7455 N WESTERN AVE FRNT |CHICAGO|IL|60645|42.017294|-87.690051|(42.01729414322845, -87.69005087762228)|t
34469|2728251|SIDE PRACTICE COFFEE LLC|Restaurant|5139 N DAMEN AVE|CHICAGO|IL|60625|41.975970|-87.679254|"
,  
(41.97596978252027, -87.6792536619616)"|t
34470|2728266|VILLA ROSA ON ARCHER|Restaurant|5786 S ARCHER AVE|CHICAGO|IL|60638|41.796518|-87.757918|"
,  
(41.7965179465511, -87.75791779651013)"|t
34471|2728267|LARAMIE AND MAYPOLE MINI MART INC|Grocery Store|158 N LARAMIE AVE |CHICAGO|IL|60644|41.883967|-87.755344|(41.883966609047185, -87.75534386759125)|t
34472|2728273|WABASH GROCERY INC|Grocery Store|33 E 59TH ST |CHICAGO|IL|60637|41.787277|-87.624138|(41.78727696375553, -87.62413800317614)|t
34473|2728279|BOB'S PIZZA|Restaurant|1512 N LA SALLE DR|CHICAGO|IL|60610|41.909590|-87.633245|"
,  
(41.90959014268417, -87.63324548383488)"|t
34474|2728285|JIBARITOS LINCOLN PARK|Restaurant|2616 N CLARK ST |CHICAGO|IL|60614|41.930034|-87.643641|(41.93003429737251, -87.64364088983776)|t
34475|2728300|ZEST CAFE|Restaurant|2666-2668 N HALSTED ST |CHICAGO|IL|60614|41.930907|-87.649098|(41.930906697988156, -87.64909751313614)|t
34476|2728319|NORTHWORKS TAVERN LLC|Restaurant|1518 N THROOP ST |CHICAGO|IL|60642|41.909647|-87.660512|(41.90964727179595, -87.66051234940016)|t
34477|2728330|KARAM'S FOOD MART, LLC|Grocery Store|2801 S CHRISTIANA AVE |CHICAGO|IL|60623|41.840727|-87.708442|(41.840727341454084, -87.70844206468855)|t
34478|2728339|HB BROS INC|Grocery Store|2001 S DAMEN AVE |CHICAGO|IL|60608|41.854911|-87.675773|(41.85491131910428, -87.67577256587357)|t
34479|2728355|GORDILLAS|Restaurant|5734 S PULASKI RD|CHICAGO|IL|60629|41.788553|-87.723174|"
,  
(41.78855345866565, -87.72317448804466)"|t
34480|2728357|TWO  MILE LLC|Restaurant|9907 S WALDEN PKWY|CHICAGO|IL|60643|41.713630|-87.667544|"
,  
(41.71362985424284, -87.66754400022322)"|t
34481|2728365|SONNETS ACADEMY-WEST LOOP|Children's Services Facility|229 S PEORIA ST|CHICAGO|IL|60607|41.878276|-87.649444|"
,  
(41.87827628887624, -87.6494437938526)"|t
34482|2728371|TWO BROTHERS PIZZA INC./DOMINO'S|Restaurant|3145 S ASHLAND AVE|CHICAGO|IL|60608|41.836468|-87.665567|"
,  
(41.836468347729024, -87.66556690213167)"|t
34483|2728372|HAROLDS CHICKEN 23|Restaurant|203-205 E GARFIELD BLVD|CHICAGO|IL|60637|41.794287|-87.620672|"
,  
(41.794286942277694, -87.6206720841227)"|t
34484|2728400|SAT KAIVAL FOOD INC/SUBWAY|Restaurant|1916 S STATE ST|CHICAGO|IL|60616|41.856053|-87.627311|"
,  
(41.85605269621059, -87.62731125804903)"|t
34485|2728416|DESI MART INC.|Grocery Store|6422 N WESTERN AVE |CHICAGO|IL|60645|41.998438|-87.690052|(41.99843832303261, -87.69005217518026)|t
34486|2728446|PETE'S ITALIAN BEEF LLC 1500|Restaurant|6658 S COTTAGE GROVE AVE |CHICAGO|IL|60637|41.773230|-87.605918|(41.77322973389133, -87.60591766980235)|t
34487|2728447|HELLO JASMINE DEPAUL, LLC|Restaurant|953 W WEBSTER AVE|CHICAGO|IL|60614|41.921634|-87.653172|"
,  
(41.92163371105509, -87.65317221940548)"|t
34488|2728479|HIDALISCO FRUTERIA Y MAS|Grocery Store|5228 S KEDZIE AVE|CHICAGO|IL|60632|41.798106|-87.703833|"
,  
(41.798105971750196, -87.70383289681226)"|t
34489|2728485|CHOWBUS|Grocery Store|2038 S LUMBER ST |CHICAGO|IL|60616|41.855040|-87.640363|(41.85504007764433, -87.6403625691036)|t
34490|2728507|CRAFT PIZZA|Restaurant|1252 N DAMEN AVE|CHICAGO|IL|60622|41.904884|-87.677451|"
,  
(41.90488420426394, -87.67745148114881)"|t
34491|2728514|CAFE PACHUCA|Restaurant|2635 W NORTH AVE |CHICAGO|IL|60647|41.910143|-87.693538|(41.9101426094407, -87.69353817237068)|t
34492|2728527|WINGSTOP RESTAURANT|Restaurant|2042 W 47TH ST|CHICAGO|IL|60609|41.808616|-87.676384|"
,  
(41.80861587986066, -87.67638448034334)"|t
34493|2728573|OWEN FOOD MARKET INC|Grocery Store|135 S PULASKI RD |CHICAGO|IL|60624|41.878762|-87.725456|(41.87876156735198, -87.72545565871442)|t
34494|2728593|ALDI STORE #13|Grocery Store|201 W DIVISION ST |CHICAGO|IL|60610|41.903743|-87.634551|(41.903742982911126, -87.63455136179796)|t
34495|2728611|SMYLIE BROTHERS BREWING COMPANY|Restaurant|3827 N BROADWAY |CHICAGO|IL|60613|41.952033|-87.649484|(41.95203320397984, -87.64948410673362)|t
34496|2728612|SMYLIE BROTHERS BREWING COMPANY|Restaurant|3827 N BROADWAY |CHICAGO|IL|60613|41.952033|-87.649484|(41.95203320397984, -87.64948410673362)|t
34497|2728613|SMYLIE BROTHERS BREWING COMPANY|Liquor|5435 N WOLCOTT AVE |CHICAGO|IL|60640|41.980772|-87.676393|(41.98077209909952, -87.67639312494633)|t
34498|2728615|LIRICA|Restaurant|900 E GRAND AVE|CHICAGO|IL|60611|41.892338|-87.604045|"
,  
(41.89233780863412, -87.6040447589981)"|t
34499|2728616|LIRICA|Restaurant|900 E GRAND AVE |CHICAGO|IL|60611|41.892338|-87.604045|(41.89233780863412, -87.6040447589981)|t
34500|2728618|LIRICA|Restaurant|900 E GRAND AVE |CHICAGO|IL|60611|41.892338|-87.604045|(41.89233780863412, -87.6040447589981)|t
34501|2728642|NEMO'S FISH CHICKEN & PIZZA INC|Restaurant|1945 E 79TH ST |CHICAGO|IL|60649|41.751489|-87.576634|(41.75148901882857, -87.57663364715819)|t
34502|27294|PRIME WAY|Grocery Store|2251 S STATE ST |CHICAGO|IL|60616|41.851382|-87.626905|(41.8513820705018, -87.62690524129702)|t
34503|27298|SOUTHPORT LANES INC|Restaurant|3325 N SOUTHPORT AVE |CHICAGO|IL|60657|41.942398|-87.663741|(41.94239785430419, -87.6637411691924)|t
34504|27303|JAKE MELNICK'S CORNER TAP|Restaurant|41 E SUPERIOR ST|CHICAGO|IL|60611|41.895593|-87.626582|"
,  
(41.89559309764492, -87.62658248687725)"|t
34505|27309|PAWEL INC|Restaurant|2943 N MILWAUKEE AVE |CHICAGO|IL|60618|41.934815|-87.716594|(41.93481506295231, -87.7165939979102)|t
34506|27316|MR G SUPPER CLUB|BANQUET FACILITY|1543 W 87TH ST |CHICAGO|IL|60620|41.735691|-87.662328|(41.735691078577986, -87.66232767688463)|t
34507|27324|NELSON FOOD & LIQUOR S INC.|Grocery Store|3201 W 63RD PL |CHICAGO|IL|60629|41.777936|-87.703224|(41.77793576167579, -87.70322438611822)|t
34508|2732521|SABLE AT NAVY PIER, A CURIO HOTEL BY HILTON|Grocery Store|900 E GRAND AVE|CHICAGO|IL|60611|41.892338|-87.604045|"
,  
(41.89233780863412, -87.6040447589981)"|t
34509|2732524|HERB-N-JUICE CO|Restaurant|2008 N HALSTED ST |CHICAGO|IL|60614|41.918492|-87.648669|(41.91849213778706, -87.64866909416301)|t
34510|2732568|7 ELEVEN #35504A|Grocery Store|1415 W IRVING PARK RD |CHICAGO|IL|60613|41.954237|-87.664865|(41.95423657765484, -87.66486474017243)|t
34511|2732575|JIBARITOS LINCOLN PARK|Restaurant|2616 N CLARK ST |CHICAGO|IL|60614|41.930034|-87.643641|(41.93003429737251, -87.64364088983776)|t
34512|2732578|CHICAGO SHARK|Restaurant|35 E 59TH ST |CHICAGO|IL|60637|41.787278|-87.624057|(41.78727837536833, -87.62405730568504)|t
34513|2732605|7-ELEVEN #38585H|Grocery Store|560 W GRENSHAW ST |CHICAGO|IL|60607|41.868290|-87.641710|(41.86829015334608, -87.64170968780712)|t
34514|2732608|SLIMS|Restaurant|2020 W MONTROSE AVE|CHICAGO|IL|60618|41.961556|-87.679862|"
,  
(41.96155579127668, -87.67986227331792)"|t
34515|2732613|TACO BELL|Restaurant|178 N Wabash AVE|CHICAGO|IL|60601|41.885314|-87.626413|"
,  
(41.88531449130694, -87.62641339496633)"|t
34516|2732617|HAROLDS SHRIMP AND CHICKEN PIZZERIA|Restaurant|1421 W TAYLOR |CHICAGO|IL|60607|41.869217|-87.662494|(41.86921677973378, -87.66249389074504)|t
34517|2732621|7-ELEVEN #15149K|Grocery Store|7555 W IRVING PARK RD |CHICAGO|IL|60634|41.952430|-87.816832|(41.95242971880026, -87.81683233707743)|t
34518|2732635|THE DANDY CROWN|Restaurant|694 N MILWAUKEE AVE |CHICAGO|IL|60642|41.894230|-87.652521|(41.89422978422928, -87.65252070814081)|t
34519|2732647|BABA GHANOUSH RESTAURANT|Restaurant|2546-2548 W PETERSON AVE |CHICAGO|IL|60659|41.990583|-87.694004|(41.99058337130486, -87.6940039551772)|t
34520|2732652|AVVIO INC|Restaurant|4358-4360 N ELSTON AVE|CHICAGO|IL|60641|41.959952|-87.728498|"
,  
(41.959951934694594, -87.72849754956722)"|t
34521|2732672|PAZZA PIZZA|Restaurant|1543 N Sedgwick ST|CHICAGO|IL|60610|41.910578|-87.638428|"
,  
(41.91057807884066, -87.6384281113664)"|t
34522|2732673|BROTHERS FOOD MART|Grocery Store|5606-5612 W DIVISION ST |CHICAGO|IL|60651|41.902251|-87.765951|(41.90225068969279, -87.76595092376172)|t
34523|2732677|COOKIES AND CARNITAS|Restaurant|5938-5940 N BROADWAY |CHICAGO|IL|60660|41.990162|-87.660418|(41.99016229520979, -87.6604180086472)|t
34524|2732686|SWEETGREEN|Restaurant|1471 N MILWAUKEE AVE|CHICAGO|IL|60622|41.908726|-87.674661|"
,  
(41.90872609383611, -87.67466083943248)"|t
34525|2732735|ISLAND PARTY HUT|Restaurant|355 E RIVERWALK |CHICAGO|IL|60601|41.887806|-87.617882|(41.88780560547408, -87.61788171685379)|t
34526|2732738|MORGAN MANUFACTURING|Restaurant|401 N MORGAN ST |CHICAGO|IL|60642|41.889038|-87.652090|(41.88903824289138, -87.65209006191907)|t
34527|2732740|MORGAN MANUFACTURING|Restaurant|401 N MORGAN ST |CHICAGO|IL|60642|41.889038|-87.652090|(41.88903824289138, -87.65209006191907)|t
34528|2732753|THE ROCKWELL FOOD CENTER|Shared Kitchen|4131-4133 N ROCKWELL ST|CHICAGO|IL|60618|41.956763|-87.693159|"
,  
(41.9567634885611, -87.69315930027163)"|t
34529|2732763|North Branch Gourmet|Restaurant|5481 N NORTHWEST HWY |CHICAGO|IL|60630|41.980384|-87.777477|(41.980383564676934, -87.77747659864201)|t
34530|2732780|COUNTY BBQ|Restaurant|1352 W TAYLOR ST |CHICAGO|IL|60607|41.869454|-87.661338|(41.86945393993995, -87.66133829204541)|t
34531|2732781|COUNTY BBQ|Restaurant|1352 W TAYLOR ST |CHICAGO|IL|60607|41.869454|-87.661338|(41.86945393993995, -87.66133829204541)|t
34532|2732782|WINGSTOP|Restaurant|5300 S DORCHESTER AVE|CHICAGO|IL|60615|41.799457|-87.591932|"
,  
(41.79945686102498, -87.59193171135287)"|t
34533|2732809|STERLING BAY|Restaurant|333 N GREEN ST|CHICAGO|IL|60607|41.887808|-87.648545|"
,  
(41.887808158349756, -87.64854522138359)"|t
34534|2732842|BLACK DOG GELATO, LLC|Restaurant|2662 N SAWYER AVE |CHICAGO|IL|60647|41.930207|-87.709548|(41.93020734457178, -87.7095475155962)|t
34535|2732858|ROTATING MARKET|Restaurant|2627 W DIVISION ST |CHICAGO|IL|60622|41.902849|-87.693068|(41.90284877198458, -87.69306763647268)|t
34536|2732862|RUBYS RESTAURANT GROUP|Restaurant|3944 W CHICAGO AVE |CHICAGO|IL|60651|41.895483|-87.725382|(41.89548302959406, -87.72538176849255)|t
34537|2732872|JAY'S VENDER|Grocery Store|5600 S WOOD ST |CHICAGO|IL|60636|41.792061|-87.669537|(41.79206065830282, -87.66953684706093)|t
34538|2732875|COUNTY BBQ|Restaurant|1352 W TAYLOR ST |CHICAGO|IL|60607|41.869454|-87.661338|(41.86945393993995, -87.66133829204541)|t
34539|2732891|THE BATON SHOW LOUNGE|Restaurant|4703-4713 N BROADWAY |CHICAGO|IL|60640|41.967364|-87.658567|(41.9673635873824, -87.65856734441053)|t
